CaseID,Slot,PRB,Symbol,Subcarrier,Owner,SourceResourceId,OwnerPriority,CollisionCount,Status
RES-001,0,0,0,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,0,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,1,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,2,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,3,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,4,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,5,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,6,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,7,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,8,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,9,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,10,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,11,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,12,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-001,0,0,13,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,0,0,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,1,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,2,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,3,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,4,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,5,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,6,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,7,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,8,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,9,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,10,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,0,11,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,0,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,1,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,2,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,3,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,4,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,5,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,6,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,7,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,8,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,9,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,10,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,1,11,reserved_ssb,SSB,1,0,PASS
RES-002,0,0,2,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,2,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,3,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,4,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,5,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,6,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,7,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,8,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,9,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,5,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,6,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,7,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,8,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,9,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,10,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,10,11,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,11,0,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,11,1,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,11,2,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,11,3,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
RES-002,0,0,11,4,pdsch_data,PDSCH_ALLOCATION,0,0,PASS
